series_key,bank_name,product_id,product_name,security_purpose,repayment_type,rate_structure,lvr_tier,interest_rate,comparison_rate,collection_date,source_url,product_url,seed_rate_url,html_fetch_ok,html_seed_contains_ar_rate,html_rounded_near_match,html_seed_text_sample,cdr_fetch_ok,cdr_detail_url,cdr_match,cdr_match_note,observed_bank_rate,evidence,status,notes
National Australia Bank|65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a|investment|principal_and_interest|lvr_=60%|fixed_1yr,National Australia Bank,65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,NAB Tailored Home Loan,investment,principal_and_interest,fixed_1yr,lvr_=60%,6.49,7.07,2026-04-18,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,https://www.nab.com.au/personal/home-loans,https://www.nab.com.au/personal/home-loans/interest-rates,0,1,0,Error | Page not found - NAB Error | Page not found - NAB Skip to login Skip to main content Skip to chat Search Search nab.com.au Search nab.com.au Personal Personal home Bank accounts Home loans Credit cards Personal loans NAB Premier Ban,1,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,1,dimension_scored,6.49,https://www.nab.com.au/personal/home-loans/interest-rates | https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,pass,html_seed_fetch_failed
National Australia Bank|65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a|owner_occupied|interest_only|lvr_=60%|fixed_1yr,National Australia Bank,65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,NAB Tailored Home Loan,owner_occupied,interest_only,fixed_1yr,lvr_=60%,6.59,6.99,2026-04-18,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,https://www.nab.com.au/personal/home-loans,https://www.nab.com.au/personal/home-loans/interest-rates,0,1,0,Error | Page not found - NAB Error | Page not found - NAB Skip to login Skip to main content Skip to chat Search Search nab.com.au Search nab.com.au Personal Personal home Bank accounts Home loans Credit cards Personal loans NAB Premier Ban,1,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,1,dimension_scored,6.59,https://www.nab.com.au/personal/home-loans/interest-rates | https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,pass,html_seed_fetch_failed
National Australia Bank|65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a|owner_occupied|principal_and_interest|lvr_=60%|fixed_1yr,National Australia Bank,65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,NAB Tailored Home Loan,owner_occupied,principal_and_interest,fixed_1yr,lvr_=60%,6.44,6.79,2026-04-18,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,https://www.nab.com.au/personal/home-loans,https://www.nab.com.au/personal/home-loans/interest-rates,0,1,0,Error | Page not found - NAB Error | Page not found - NAB Skip to login Skip to main content Skip to chat Search Search nab.com.au Search nab.com.au Personal Personal home Bank accounts Home loans Credit cards Personal loans NAB Premier Ban,1,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,1,dimension_scored,6.44,https://www.nab.com.au/personal/home-loans/interest-rates | https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,pass,html_seed_fetch_failed
National Australia Bank|65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a|investment|interest_only|lvr_=60%|fixed_2yr,National Australia Bank,65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,NAB Tailored Home Loan,investment,interest_only,fixed_2yr,lvr_=60%,6.64,6.96,2026-04-18,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,https://www.nab.com.au/personal/home-loans,https://www.nab.com.au/personal/home-loans/interest-rates,0,1,0,Error | Page not found - NAB Error | Page not found - NAB Skip to login Skip to main content Skip to chat Search Search nab.com.au Search nab.com.au Personal Personal home Bank accounts Home loans Credit cards Personal loans NAB Premier Ban,1,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,1,dimension_scored,6.64,https://www.nab.com.au/personal/home-loans/interest-rates | https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,pass,html_seed_fetch_failed
National Australia Bank|65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a|investment|principal_and_interest|lvr_=60%|fixed_2yr,National Australia Bank,65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,NAB Tailored Home Loan,investment,principal_and_interest,fixed_2yr,lvr_=60%,6.54,7.02,2026-04-18,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,https://www.nab.com.au/personal/home-loans,https://www.nab.com.au/personal/home-loans/interest-rates,0,1,0,Error | Page not found - NAB Error | Page not found - NAB Skip to login Skip to main content Skip to chat Search Search nab.com.au Search nab.com.au Personal Personal home Bank accounts Home loans Credit cards Personal loans NAB Premier Ban,1,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,1,dimension_scored,6.54,https://www.nab.com.au/personal/home-loans/interest-rates | https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,pass,html_seed_fetch_failed
National Australia Bank|65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a|owner_occupied|interest_only|lvr_=60%|fixed_2yr,National Australia Bank,65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,NAB Tailored Home Loan,owner_occupied,interest_only,fixed_2yr,lvr_=60%,6.64,6.96,2026-04-18,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,https://www.nab.com.au/personal/home-loans,https://www.nab.com.au/personal/home-loans/interest-rates,0,1,0,Error | Page not found - NAB Error | Page not found - NAB Skip to login Skip to main content Skip to chat Search Search nab.com.au Search nab.com.au Personal Personal home Bank accounts Home loans Credit cards Personal loans NAB Premier Ban,1,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,1,dimension_scored,6.64,https://www.nab.com.au/personal/home-loans/interest-rates | https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,pass,html_seed_fetch_failed
National Australia Bank|65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a|owner_occupied|principal_and_interest|lvr_=60%|fixed_2yr,National Australia Bank,65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,NAB Tailored Home Loan,owner_occupied,principal_and_interest,fixed_2yr,lvr_=60%,6.49,6.77,2026-04-18,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,https://www.nab.com.au/personal/home-loans,https://www.nab.com.au/personal/home-loans/interest-rates,0,1,0,Error | Page not found - NAB Error | Page not found - NAB Skip to login Skip to main content Skip to chat Search Search nab.com.au Search nab.com.au Personal Personal home Bank accounts Home loans Credit cards Personal loans NAB Premier Ban,1,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,1,dimension_scored,6.49,https://www.nab.com.au/personal/home-loans/interest-rates | https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,pass,html_seed_fetch_failed
National Australia Bank|65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a|investment|interest_only|lvr_=60%|fixed_3yr,National Australia Bank,65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,NAB Tailored Home Loan,investment,interest_only,fixed_3yr,lvr_=60%,6.79,6.98,2026-04-18,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,https://www.nab.com.au/personal/home-loans,https://www.nab.com.au/personal/home-loans/interest-rates,0,1,0,Error | Page not found - NAB Error | Page not found - NAB Skip to login Skip to main content Skip to chat Search Search nab.com.au Search nab.com.au Personal Personal home Bank accounts Home loans Credit cards Personal loans NAB Premier Ban,1,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,1,dimension_scored,6.79,https://www.nab.com.au/personal/home-loans/interest-rates | https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,pass,html_seed_fetch_failed
National Australia Bank|65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a|investment|principal_and_interest|lvr_=60%|fixed_3yr,National Australia Bank,65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,NAB Tailored Home Loan,investment,principal_and_interest,fixed_3yr,lvr_=60%,6.69,7.02,2026-04-18,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,https://www.nab.com.au/personal/home-loans,https://www.nab.com.au/personal/home-loans/interest-rates,0,1,0,Error | Page not found - NAB Error | Page not found - NAB Skip to login Skip to main content Skip to chat Search Search nab.com.au Search nab.com.au Personal Personal home Bank accounts Home loans Credit cards Personal loans NAB Premier Ban,1,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,1,dimension_scored,6.69,https://www.nab.com.au/personal/home-loans/interest-rates | https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,pass,html_seed_fetch_failed
National Australia Bank|65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a|owner_occupied|interest_only|lvr_=60%|fixed_3yr,National Australia Bank,65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,NAB Tailored Home Loan,owner_occupied,interest_only,fixed_3yr,lvr_=60%,6.79,6.98,2026-04-18,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,https://www.nab.com.au/personal/home-loans,https://www.nab.com.au/personal/home-loans/interest-rates,0,1,0,Error | Page not found - NAB Error | Page not found - NAB Skip to login Skip to main content Skip to chat Search Search nab.com.au Search nab.com.au Personal Personal home Bank accounts Home loans Credit cards Personal loans NAB Premier Ban,1,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,1,dimension_scored,6.79,https://www.nab.com.au/personal/home-loans/interest-rates | https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,pass,html_seed_fetch_failed
National Australia Bank|65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a|owner_occupied|principal_and_interest|lvr_=60%|fixed_3yr,National Australia Bank,65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,NAB Tailored Home Loan,owner_occupied,principal_and_interest,fixed_3yr,lvr_=60%,6.59,6.78,2026-04-18,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,https://www.nab.com.au/personal/home-loans,https://www.nab.com.au/personal/home-loans/interest-rates,0,1,0,Error | Page not found - NAB Error | Page not found - NAB Skip to login Skip to main content Skip to chat Search Search nab.com.au Search nab.com.au Personal Personal home Bank accounts Home loans Credit cards Personal loans NAB Premier Ban,1,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,1,dimension_scored,6.59,https://www.nab.com.au/personal/home-loans/interest-rates | https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,pass,html_seed_fetch_failed
National Australia Bank|65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a|investment|interest_only|lvr_=60%|fixed_4yr,National Australia Bank,65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,NAB Tailored Home Loan,investment,interest_only,fixed_4yr,lvr_=60%,6.79,6.97,2026-04-18,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,https://www.nab.com.au/personal/home-loans,https://www.nab.com.au/personal/home-loans/interest-rates,0,1,0,Error | Page not found - NAB Error | Page not found - NAB Skip to login Skip to main content Skip to chat Search Search nab.com.au Search nab.com.au Personal Personal home Bank accounts Home loans Credit cards Personal loans NAB Premier Ban,1,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,1,dimension_scored,6.79,https://www.nab.com.au/personal/home-loans/interest-rates | https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,pass,html_seed_fetch_failed
National Australia Bank|65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a|investment|principal_and_interest|lvr_=60%|fixed_4yr,National Australia Bank,65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,NAB Tailored Home Loan,investment,principal_and_interest,fixed_4yr,lvr_=60%,6.69,6.99,2026-04-18,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,https://www.nab.com.au/personal/home-loans,https://www.nab.com.au/personal/home-loans/interest-rates,0,1,0,Error | Page not found - NAB Error | Page not found - NAB Skip to login Skip to main content Skip to chat Search Search nab.com.au Search nab.com.au Personal Personal home Bank accounts Home loans Credit cards Personal loans NAB Premier Ban,1,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,1,dimension_scored,6.69,https://www.nab.com.au/personal/home-loans/interest-rates | https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,pass,html_seed_fetch_failed
National Australia Bank|65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a|owner_occupied|interest_only|lvr_=60%|fixed_4yr,National Australia Bank,65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,NAB Tailored Home Loan,owner_occupied,interest_only,fixed_4yr,lvr_=60%,6.79,6.97,2026-04-18,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,https://www.nab.com.au/personal/home-loans,https://www.nab.com.au/personal/home-loans/interest-rates,0,1,0,Error | Page not found - NAB Error | Page not found - NAB Skip to login Skip to main content Skip to chat Search Search nab.com.au Search nab.com.au Personal Personal home Bank accounts Home loans Credit cards Personal loans NAB Premier Ban,1,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,1,dimension_scored,6.79,https://www.nab.com.au/personal/home-loans/interest-rates | https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,pass,html_seed_fetch_failed
National Australia Bank|65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a|owner_occupied|principal_and_interest|lvr_=60%|fixed_4yr,National Australia Bank,65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,NAB Tailored Home Loan,owner_occupied,principal_and_interest,fixed_4yr,lvr_=60%,6.59,6.77,2026-04-18,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,https://www.nab.com.au/personal/home-loans,https://www.nab.com.au/personal/home-loans/interest-rates,0,1,0,Error | Page not found - NAB Error | Page not found - NAB Skip to login Skip to main content Skip to chat Search Search nab.com.au Search nab.com.au Personal Personal home Bank accounts Home loans Credit cards Personal loans NAB Premier Ban,1,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,1,dimension_scored,6.59,https://www.nab.com.au/personal/home-loans/interest-rates | https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,pass,html_seed_fetch_failed
National Australia Bank|65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a|investment|interest_only|lvr_=60%|fixed_5yr,National Australia Bank,65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,NAB Tailored Home Loan,investment,interest_only,fixed_5yr,lvr_=60%,6.79,6.95,2026-04-18,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,https://www.nab.com.au/personal/home-loans,https://www.nab.com.au/personal/home-loans/interest-rates,0,1,0,Error | Page not found - NAB Error | Page not found - NAB Skip to login Skip to main content Skip to chat Search Search nab.com.au Search nab.com.au Personal Personal home Bank accounts Home loans Credit cards Personal loans NAB Premier Ban,1,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,1,dimension_scored,6.79,https://www.nab.com.au/personal/home-loans/interest-rates | https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,pass,html_seed_fetch_failed
National Australia Bank|65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a|investment|principal_and_interest|lvr_=60%|fixed_5yr,National Australia Bank,65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,NAB Tailored Home Loan,investment,principal_and_interest,fixed_5yr,lvr_=60%,6.69,6.97,2026-04-18,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,https://www.nab.com.au/personal/home-loans,https://www.nab.com.au/personal/home-loans/interest-rates,0,1,0,Error | Page not found - NAB Error | Page not found - NAB Skip to login Skip to main content Skip to chat Search Search nab.com.au Search nab.com.au Personal Personal home Bank accounts Home loans Credit cards Personal loans NAB Premier Ban,1,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,1,dimension_scored,6.69,https://www.nab.com.au/personal/home-loans/interest-rates | https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,pass,html_seed_fetch_failed
National Australia Bank|65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a|owner_occupied|interest_only|lvr_=60%|fixed_5yr,National Australia Bank,65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,NAB Tailored Home Loan,owner_occupied,interest_only,fixed_5yr,lvr_=60%,6.79,6.95,2026-04-18,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,https://www.nab.com.au/personal/home-loans,https://www.nab.com.au/personal/home-loans/interest-rates,0,1,0,Error | Page not found - NAB Error | Page not found - NAB Skip to login Skip to main content Skip to chat Search Search nab.com.au Search nab.com.au Personal Personal home Bank accounts Home loans Credit cards Personal loans NAB Premier Ban,1,https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,1,dimension_scored,6.79,https://www.nab.com.au/personal/home-loans/interest-rates | https://openbank.api.nab.com.au/cds-au/v1/banking/products/65bcb7bd-e50c-4b65-b7d7-9d5abc089a5a,pass,html_seed_fetch_failed
